,group,motif_id
809348,Trio,i103
809419,Western Evenki,i103
809461,"Yuma,Mohave,Maricopa",i103
809474,"Abor,Gallong,Tani",i104
809502,Ancient China,i104
809528,"Atayal,Sedeq,Saisiyat",i104
809543,"Balantak,Loinang,Banggai",i104
809586,"Buka, Bougenville",i104
809595,Byelorussians,i104
809601,Carijona,i104
809604,"Cashinahua,Mayoruna",i104
809646,Chukchi,i104
809704,Estonians,i104
809715,Five Nations Iroquois,i104
809721,French,i104
809728,Germans,i104
809729,"Gilbert,Nauru,Banaba",i104
809741,Haida,i104
809755,"Hindi, Chhattisgarhi",i104
809759,Hopi,i104
809776,Ingrians,i104
809789,Juang,i104
809792,Kachin,i104
809814,Karelians,i104
809858,Konds (Khonds),i104
809861,Korea,i104
809863,Koyukon,i104
809967,"Miao,Yao (South China)",i104
809972,Mindanao,i104
809994,"Murut,Dusun,Tombonuvo,Bajau",i104
810000,Nanai,i104
810023,Northern Gur (Oti-Volta),i104
810024,Northern Luzon,i104
810086,"Paya,Sumu,Misquito",i104
810126,"Rwanda,Shi,Rundi",i104
810286,Tunisia Berber,i104
810360,Yakut,i104
810393,Zuni,i104
810440,Arapaho,i105
810441,Arikara,i105
810492,Blackfoot,i105
810521,"Cahuilla, Cupeno",i105
810548,Cherokee,i105
810549,Cheyenne,i105
810571,Chumash,i105
810575,Cocopa,i105
810590,Crow,i105
810609,Diegueno,i105
810675,Hidatsa,i105
810836,"Luiseno, Juaneno",i105
810988,"Osage, Kansa",i105
811165,Teton,i105
811177,"Tiwa,Tewa,Towa",i105
811250,"Walapai,Havasupai,Yavapai",i105
811307,"Yuma,Mohave,Maricopa",i105
811348,Ancient China,i106
811379,Avesta; Pekhlevi texts,i106
811448,Carrier,i106
811473,Chilcotin,i106
811475,"Chin,Kuki,Lakher,Mizo,Lushei",i106
811634,Jicarilla Apache,i106
811662,"Karina, Galibi",i106
811709,Koyukon,i106
811813,"Miao,Yao (South China)",i106
811850,Navajo,i106
811906,Orinoco Caribs,i106
811926,Papago,i106
811939,Plains Cree,i106
811954,"Quiche,Pocomam",i106
812057,Swampy Cree (Western),i106
812062,Tagish,i106
812064,Tahltan,i106
812139,Tutchone,i106
812156,"Umpqua,Coquille,Tututni",i106
812167,Viets,i106
812227,Yukaghir,i106
812273,Ancient Greece,i107
812473,Estonians,i107
812497,Germans,i107
812630,Korea,i107
812641,Kumyk,i107
812736,"Miao,Yao (South China)",i107
812892,Russians,i107
813178,Akawai,i108
813191,Ami,i108
813192,Amuesha,i108
813193,Anambe,i108
813200,"Anuak, Shilluk",i108
813227,Ayoreo,i108
813239,"Banhar,Moi,Sedang",i108
813240,"Baniwa, Bare, Piapoco",i108
813256,Bering Strait Inupiat,i108
813286,Bushmen,i108
813289,Caduveo,i108
813304,Central Vanuatu,i108
813344,Cocopa,i108
813373,"Desana,Siriano,Tatuyo,Bara",i108
813405,Finns,i108
813425,Greeks (modern),i108
813428,Guarani,i108
813441,Hawaii,i108
813489,"Kalenjin,Nande,Arusha",i108
813508,"Karina, Galibi",i108
813520,Kazakh,i108
813526,"Kete,Luba-Kasai,Kanioka",i108
813537,Kiowa,i108
813546,Kogi,i108
813548,Komi,i108
813596,Lithuanians,i108
813599,Locono,i108
813619,Makiritare,i108
813622,Malagasy,i108
813635,"Maori,Moriori",i108
813641,Marshal Islands,i108
813644,Massim district,i108
813667,Mocovi,i108
813673,Mongols (Khalkha),i108
813684,"Muria,Maria,Pardhan",i108
813693,"Napo,Kanelo",i108
813695,Natchez,i108
813713,North Alaskan Inupiat,i108
813714,North New Guinea Melanesians,i108
813739,Oirat,i108
813742,"Okanagon,Sanpoil",i108
813752,Orinoco Caribs,i108
813765,"Paiwan,Puyuma,Rukay",i108
813771,Panare (E'napa),i108
813779,Pemon,i108
813814,Rotuma,i108
813815,Russians,i108
813819,SE Australia,i108
813840,"Semang,Senoi",i108
813843,Serbs,i108
813863,Sierra Miwok,i108
813921,Tariana,i108
813938,Tibetans: Amdo,i108
813950,Toba,i108
813957,"Toradja, Mori",i108
813961,Trans New Guinea East,i108
813972,Tuareg,i108
813999,Ukrainians,i108
814006,Urubu-Kaapor,i108
814007,Ute,i108
814030,"Wayana, Aparai",i108
814038,Western Sami,i108
814045,Wiyot,i108
814052,Yakut,i108
814063,Yava,i108
814066,Yemen,i108
814069,"Yoruba,Nupe,Bini",i108
814074,Yuki,i108
814179,Bering Strait Inupiat,i109
814328,Finns,i109
814403,Jicarilla Apache,i109
814471,Komi,i109
814474,Kongo,i109
814519,Lithuanians,i109
814636,North Alaskan Inupiat,i109
814665,"Okanagon,Sanpoil",i109
814738,Russians,i109
814741,"Rwanda,Shi,Rundi",i109
814998,Yukpa,i109
815025,"Akkad,Assyria,Babylon",i10a
815040,Ancient China,i10a
815074,Azerbaijan,i10a
815114,Bororo,i10a
815121,"Bribri,Cabecar",i10a
815155,Chamacoco,i10a
815188,Chuvash,i10a
815394,Komi,i10a
815476,"Manden,Bamana,Malinke,Diula",i10a
815505,"Miao,Yao (South China)",i10a
815538,Nanai,i10a
815702,Shor,i10a
815766,Tarascan,i10a
815829,Turks,i10a
815898,Yakut,i10a
816064,Cashibo,i10b
816157,Eastern Keres,i10b
816193,Gondi,i10b
816315,Kogi,i10b
816319,Konds (Khonds),i10b
816465,Navajo,i10b
816744,Tunebo,i10b
816804,Western Keres,i10b
816868,"Aka,Baka a.o.Western Pygmies",i11
816881,"Altai-Kiji, Telengit",i11
816886,Ancient China,i11
816901,Arapaho,i11
816921,Aztec,i11
816923,"Baiga,Bhuiya,Bhumiya",i11
816924,Baikal Evenki,i11
816928,"Bali, Lombok",i11
816946,Bengali,i11
816957,"Bondo,Didayi,Gutob",i11
816972,Bulgarians,i11
816977,Buryat,i11
816979,Byelorussians,i11
816996,Central Vanuatu,i11
817010,Cheyenne,i11
817016,Chinese folklore,i11
817089,Evenki of China,i11
817094,Far East Evenki,i11
817099,Five Nations Iroquois,i11
817123,Gujarati,i11
817139,"Hindi, Chhattisgarhi",i11
817150,"Huron, Wyandot",i11
817158,"India, literary sources",i11
817183,Kalmyk,i11
817196,"Karachays, Balkar",i11
817219,Khakas,i11
817238,Kogi,i11
817254,"Kumandin,Chelkan,Tubalar",i11
817275,Lenape,i11
817278,Lepcha,i11
817309,Maidu,i11
817321,Mandan,i11
817329,Marathi,i11
817344,"Mende,Bandi,Loma",i11
817364,Mongols (Inner Mongolia),i11
817365,Mongols (Khalkha),i11
817366,"Monguor,Shirongol",i11
817373,"Mundari,Ho,Asur,Birhor",i11
817379,Muslim Malay,i11
817431,Oirat,i11
817433,Ojibwa (Western),i11
817443,Oraon (Kurukh),i11
817522,"Santali,Turi",i11
817523,Santee,i11
817532,"Semang,Senoi",i11
817542,Shawnee,i11
817545,Shipaya,i11
817548,Shor,i11
817552,Siberian Tatars,i11
817578,Southern Solomons,i11
817599,Tacana,i11
817611,"Tarahumara,Warihio",i11
817629,Tibetans (U-Tsang),i11
817652,"Totonac, Tepehua",i11
817676,Tuscarora,i11
817679,Tuvinians,i11
817682,Tzotzil,i11
817708,"Wa, Bulang",i11
817735,Wintu,i11
817762,"Yucatec, Itza",i11
817794,"Akkad,Assyria,Babylon",i110a
817798,Albanians,i110a
817811,Ancient Greece,i110a
817812,Ancient Italy,i110a
817851,"Bali, Lombok",i110a
817880,"Bondo,Didayi,Gutob",i110a
817895,Bulgarians,i110a
818000,"Dutch, Flemish, Frisians",i110a
818009,England,i110a
818028,French,i110a
818034,Georgians,i110a
818035,Germans,i110a
818039,Gondi,i110a
818040,Greeks (modern),i110a
818071,Hungarians,i110a
818089,Ireland,i110a
818091,Italians (continental),i110a
818093,Japan,i110a
818119,"Karachays, Balkar",i110a
818143,Kharia,i110a
818145,Khmer,i110a
818211,Lithuanians,i110a
818226,Macedonians,i110a
818289,"Monguor,Shirongol",i110a
818426,Romanians,i110a
818453,Scotland,i110a
818458,Serbs,i110a
818485,Slovenians,i110a
818493,Sora,i110a
818506,"Stieng,Chrau,Sre",i110a
818511,Sumer,i110a
818550,Thai (Thailand),i110a
818614,Ukrainians,i110a
818635,Wales,i110a
818678,Yava,i110a
818818,Bulgarians,i110b
818825,Byelorussians,i110b
818896,Croatians,i110b
818903,Czech,i110b
818934,Estonians,i110b
818943,Finns,i110b
818958,Germans,i110b
818963,Greeks (modern),i110b
818994,Hungarians,i110b
819006,Ingrians,i110b
819014,Italians (continental),i110b
819044,Karelians,i110b
819050,Kashubians,i110b
819134,Lithuanians,i110b
819326,Poles,i110b
819330,Portuguese,i110b
819332,Prussians,i110b
819349,Romanians,i110b
819353,Russians,i110b
819381,Serbs,i110b
819407,Slovakians,i110b
819417,Sorbs,i110b
819537,Ukrainians,i110b
819558,Wales,i110b
819655,Ancient China,i111
819690,Aztec,i111
819743,"Bunun,Tsou,Kanabu",i111
820171,Nivkh,i111
820216,Oroch,i111
820405,"Timor,Leti,Lomblen",i111
820454,Udihe,i111
820531,"Yucatec, Itza",i111
820636,Bella Coola,i112
820678,Carrier,i112
820722,Chukchi,i112
820817,Haida,i112
820876,Kamaiura,i112
820954,Kwakiutl,i112
821104,Northern Peru: Costa,i112
821318,Teton,i112
821333,Tlingit,i112
821353,Tsimshian,i112
821479,"Adyghe, Kabardin",i113
821594,Byelorussians,i113
821649,Chuvash,i113
821692,"Dutch, Flemish, Frisians",i113
821855,Komi,i113
821886,Latvians,i113
822122,Russians,i113
822153,Setu,i113
822306,Ukrainians,i113
822318,Vepsians,i113
822551,"Chin,Kuki,Lakher,Mizo,Lushei",i114
823154,"Tawang,Miji,Aka,Sherdukpen",i114
823174,"Timor,Leti,Lomblen",i114
823185,"Tonga, Ndebele",i114
823319,"Abor,Gallong,Tani",i115a
823328,Ainu,i115a
823331,Akawai,i115a
823349,Ancient Greece,i115a
823367,AsiaticEskimo,i115a
823391,"Banda,Gbaya,Ngbandi,Manja",i115a
823407,Bengali,i115a
823454,Central Australia,i115a
823491,Chukchi,i115a
823660,Karen,i115a
823661,"Karina, Galibi",i115a
823685,Khoikhoi,i115a
823752,Locono,i115a
823757,"Luba,Bena,Tabwa",i115a
823797,Massim district,i115a
823807,Mentawai,i115a
823849,Navajo,i115a
823924,Panare (E'napa),i115a
823972,SE Australia,i115a
823979,Sandawe,i115a
824039,Southern Solomons,i115a
824091,Tibetans: Amdo,i115a
824095,"Tigre, Tigrigna",i115a
824103,Toba,i115a
824110,"Toradja, Mori",i115a
824115,Trans New Guinea West,i115a
824125,Tuareg,i115a
824178,Warao,i115a
824186,Western Australia,i115a
824242,"Abor,Gallong,Tani",i116
824246,"Acoli,Alur,Lango",i116
824397,"Chin,Kuki,Lakher,Mizo,Lushei",i116
824398,"Chin-Naga(Rengma,Ao,Angami etc",i116
824602,"Kete,Luba-Kasai,Kanioka",i116
824627,Kongo,i116
824680,"Luba,Bena,Tabwa",i116
824728,"Mende,Bandi,Loma",i116
824755,"Mpongwe,Nkomi,Mindumu",i116
824790,North New Guinea Melanesians,i116
824793,Northern Naga (Konyak etc.),i116
825145,"Yoruba,Nupe,Bini",i116
825168,Achomavi,i117
825209,Arikara,i117
825213,AsiaticEskimo,i117
825220,Athna,i117
825231,Baikal Evenki,i117
825240,"Banks, Torres islands",i117
825312,"Chehalis, Cowlitz",i117
825318,Chilcotin,i117
825337,Chukchi,i117
825387,Eastern Keres,i117
825401,Far East Evenki,i117
825404,Finns,i117
825419,Germans,i117
825426,Guajiro,i117
825441,"Heiltsuk,Oowekeeno",i117
825443,Hidatsa,i117
825489,"Kalispel,Coeur d'Alene",i117
825536,Kiowa,i117
825537,Kiowa-Apache,i117
825550,Kongo,i117
825559,"Kuba,Dengese,Bushoongo,Yansi",i117
825567,Kutchin,i117
825577,"Lassik,Catho,Mattole",i117
825587,"Lezgians,Kiurin; Archin",i117
825595,Lithuanians,i117
825602,"Lozi,Rotse,Lui,Subia",i117
825603,"Luba,Bena,Tabwa",i117
825607,Lushootseed,i117
825620,Makuxi,i117
825638,Maritime Koryak (Alyutor),i117
825670,"Mongo,Tetela,Kuba,Nkundu",i117
825695,Navajo,i117
825700,Nez Perce,i117
825712,North Alaskan Inupiat,i117
825719,Northern Peru: Costa,i117
825764,"Paiwan,Puyuma,Rukay",i117
825776,Pawnee,i117
825787,Poles,i117
825788,Pomo,i117
825800,"Quileute, Chemakum",i117
825801,Quinault,i117
825814,Russians,i117
825842,Serbs,i117
825858,Shuswap,i117
825891,"Sukuma,Gusii,Kumbi",i117
825901,Swampy Cree (Eastern),i117
825916,Tanana,i117
825935,Thompson,i117
825942,Tillamook,i117
825945,"Tiwa,Tewa,Towa",i117
825948,Tlingit,i117
825998,Ukrainians,i117
826001,"Umpqua,Coquille,Tututni",i117
826002,Upper Chinook,i117
826003,"Upper Tanana,Tanacross",i117
826022,Wapishana,i117
826031,Western Apache,i117
826034,Western Keres,i117
826035,Western Sahaptin,i117
826055,Yana,i117
826058,"Yao, Macua",i117
826073,Yuki,i117
826249,Chiricahua Apache,i117a
826402,Jicarilla Apache,i117a
826618,Navajo,i117a
826641,Northern Paiute,i117a
826806,Southern Paiute,i117a
826929,Ute,i117a
826941,"Walapai,Havasupai,Yavapai",i117a
826954,Western Apache,i117a
827007,Zuni,i117a
827059,AsiaticEskimo,i118
827086,"Banks, Torres islands",i118
827183,Chukchi,i118
827233,Eastern Keres,i118
827296,Hopi,i118
827340,Kamchadal,i118
827382,Kiowa,i118
827484,Maritime Koryak (Alyutor),i118
827541,Navajo,i118
827622,Pawnee,i118
827653,Reindeer Koryak,i118
827791,"Tiwa,Tewa,Towa",i118
827849,"Upper Tanana,Tanacross",i118
827864,"Walapai,Havasupai,Yavapai",i118
827880,Western Keres,i118
827930,Zuni,i118
827955,"Alor, Solor",i119
827964,Ancient Greece,i119
827966,Andaman,i119
828071,Central Solomons,i119
828076,"Chagga, Digo",i119
828089,"Chin,Kuki,Lakher,Mizo,Lushei",i119
828167,Ewe,i119
828190,"Gogo,Zaramo,Kaguru",i119
828372,"Luba,Bena,Tabwa",i119
828377,Luzon Negritos,i119
828391,"Malawi,Wenda,Tumbuka,Nsenga",i119
828400,"Mangbetu,Lugbara,Madi",i119
828411,Masai,i119
828412,Massim district,i119
828482,North New Guinea Melanesians,i119
828524,"Oromo,Konso,Sidamo",i119
828654,Southern Solomons,i119
828712,"Timor,Leti,Lomblen",i119
828729,Trans New Guinea East,i119
828880,"Altai-Kiji, Telengit",i12
828920,Aztec,i12
828923,Baikal Evenki,i12
828937,Bashkir,i12
828939,Batak; Gayo,i12
828971,Bulgarians,i12
829019,Chiriguano,i12
829033,Chuvash,i12
829098,Five Nations Iroquois,i12
829099,Flathead,i12
829110,Georgians,i12
829138,"Hindi, Chhattisgarhi",i12
829147,Hungarians,i12
829175,Kachin,i12
829182,Kalmyk,i12
829211,Kazakh,i12
829218,Khakas,i12
829222,"Khmu, Puoc",i12
829263,Lacandon,i12
829325,Mansi,i12
829364,Mongols (Khalkha),i12
829367,Mordvins,i12
829378,Muslim Malay,i12
829381,Nambikwara,i12
829383,Nanai,i12
829393,Ngaju,i12
829394,Nganasan,i12
829402,Nogai,i12
829408,Northern Naga (Konyak etc.),i12
829415,Northern Sel'kup,i12
829433,"Okanagon,Sanpoil",i12
829435,Olcha,i12
829545,Shipibo-Conibo,i12
829576,Southern Sel'kup,i12
829615,"Tawang,Miji,Aka,Sherdukpen",i12
829678,Tuvinians,i12
829681,Tzotzil,i12
829684,Udihe,i12
829725,Western Evenki,i12
829743,Yakut,i12
829761,"Yucatec, Itza",i12
829763,"Yucuna, Kabiyari",i12
829810,Ancient Greece,i120
829825,Armenians,i120
829842,Azerbaijan,i120
829861,Basque,i120
829878,"Bole, Tangale",i120
829879,"Bondo,Didayi,Gutob",i120
829894,Bulgarians,i120
829972,Croatians,i120
829981,"Dan,Guro,Mano,Sapa,Ngere",i120
829982,Danes,i120
830012,Evens (Lamuts),i120
830019,Finns,i120
830033,Georgians,i120
830083,Ingush,i120
830088,Ireland,i120
830090,Italians (continental),i120
830125,Kashmiri,i120
830170,"Kpelle, Kono",i120
830189,Laks,i120
830202,"Lezgians,Kiurin; Archin",i120
830262,"Mbum,Mundang",i120
830365,Oraon (Kurukh),i120
830372,Ossetians,i120
830394,Persians,i120
830406,Portuguese,i120
830425,Romanians,i120
830431,"Rutul, Tsahur",i120
830444,"Santali,Turi",i120
830493,Sorbs,i120
830518,Swedes,i120
830559,"Tiv,Jukun,Mbete,Wute,Ekoi",i120
830661,Xhosa,i120
830663,Yaghnobi,i120
830716,"Akkad,Assyria,Babylon",i121
830720,Albanians,i121
830733,Ancient Greece,i121
830741,Arabs: Iraq,i121
830743,"Arabs: Palestine,Syria,Lebanon",i121
830748,Armenians,i121
830783,Bashkir,i121
830784,Basque,i121
830817,Bulgarians,i121
830824,Byelorussians,i121
830879,Chuvash,i121
830895,Croatians,i121
830902,Czech,i121
830919,"Duala,Basa,Kwiri",i121
830922,"Dutch, Flemish, Frisians",i121
830933,Estonians,i121
830939,Far East Evenki,i121
830942,Finns,i121
830950,French,i121
830957,Germans,i121
830993,Hungarians,i121
831013,Italians (continental),i121
831062,"Ket, Yug",i121
831064,Khakas,i121
831105,Kutchin,i121
831125,"Lezgians,Kiurin; Archin",i121
831175,Mari,i121
831197,Micmac,i121
831222,"Murle, Me'en, Didinga",i121
831229,Nanai,i121
831256,Northern Paiute,i121
831281,Olcha,i121
831292,Oroch,i121
831314,Pawnee,i121
831317,Persians,i121
831322,Plains Cree,i121
831325,Poles,i121
831329,Portuguese,i121
831337,"Quiche,Pocomam",i121
831348,Romanians,i121
831352,Russians,i121
831380,Serbs,i121
831406,Slovakians,i121
831407,Slovenians,i121
831433,Sumer,i121
831450,Tajik,i121
831479,"Tigre, Tigrigna",i121
831509,Tuareg,i121
831511,Tundra Nenets,i121
831532,Udmurt,i121
831535,Uilta,i121
831536,Ukrainians,i121
831552,Volga (Kazan) Tatars,i121
831557,Wales,i121
831571,Western Evenki,i121
831579,Winnebago,i121
831589,Yakut,i121
831703,"Barasana,Taibano,Makuna",i122
831740,Bulgarians,i122
831888,Guarani,i122
831916,Hungarians,i122
832136,Mordvins,i122
832275,Russians,i122
832459,Ukrainians,i122
832721,Chukchi,i123
832736,Copper Eskimo,i123
832774,Eest Greenland Eskimo,i123
832845,Iglulik,i123
833082,Netsilik,i123
833096,North Alaskan Inupiat,i123
833414,West Greenland Eskimo,i123
833488,"Alabama,Koasati",i124
833490,Aleut,i124
833542,"Bali, Lombok",i124
833661,"Creek, Seminole",i124
833731,Greeks (modern),i124
833781,Island Caribs,i124
833814,"Karina, Galibi",i124
833928,Malagasy,i124
833947,Marshal Islands,i124
834049,"Okinawa,Miyako,Yaeyama",i124
834098,Portuguese,i124
834117,Romanians,i124
834197,"Stieng,Chrau,Sre",i124
834207,Swahili,i124
834250,"Timor,Leti,Lomblen",i124
834289,Turks,i124
834344,Western Sami,i124
834421,Amuesha,i125
834442,Ashaninca,i125
834522,Carijona,i125
834540,Chayahuita,i125
834737,"Karina, Galibi",i125
834828,Locono,i125
834850,Makuxi,i125
834893,Mindanao,i125
834915,"Murut,Dusun,Tombonuvo,Bajau",i125
834922,"Napo,Kanelo",i125
835083,Shipibo-Conibo,i125
835095,"Siona,Coreguaje",i125
835122,"Sulu, Mapun",i125
835173,"Timor,Leti,Lomblen",i125
835192,Trio,i125
835356,Arabs: Iraq,i126
835358,"Arabs: Palestine,Syria,Lebanon",i126
835362,Arikara,i126
835570,"Garo,Bodo,Hami,Riga",i126
835599,"Hindi, Chhattisgarhi",i126
835899,"Omaha, Ponka",i126
835909,"Osage, Kansa",i126
835929,Pawnee,i126
835932,Persians,i126
835955,Qwapaw,i126
835983,Santee,i126
835989,Saudia,i126
836010,"Shughni,Rushani,Khufi,Bartangi",i126
836094,"Tigre, Tigrigna",i126
836186,Western Evenki,i126
836307,Baikal Evenki,i127
836309,Balahi,i127
836326,Bedja,i127
836348,Brahui,i127
836444,Dards,i127
836499,Gondi,i127
836560,Kafirs,i127
836603,Kharia,i127
836712,Marathi,i127
836759,"Muria,Maria,Pardhan",i127
836803,Nuba,i127
836851,Pashto,i127
836873,Punjabi,i127
836905,"Santali,Turi",i127
836953,Sora,i127
837002,"Telugu, Chenchu",i127
837170,"Adyghe, Kabardin",i128
837192,Ancient China,i128
837244,Bashkir,i128
837283,Buryat,i128
837285,Byelorussians,i128
837340,Chuvash,i128
837392,England,i128
837411,French,i128
837435,Hanty,i128
837573,Laks,i128
837586,"Lezgians,Kiurin; Archin",i128
837606,Lushootseed,i128
837636,Mari,i128
837674,Mordvins,i128
837742,Olcha,i128
837813,Russians,i128
837972,Tundra Nenets,i128
837993,Udmurt,i128
838009,Vepsians,i128
838013,Volga (Kazan) Tatars,i128
838161,"Baniwa, Bare, Piapoco",i129
838164,"Barasana,Taibano,Makuna",i129
838396,Island Caribs,i129
838944,Wapishana,i129
839015,Admiralty islands,i130
839019,Ainu,i130
839038,Ancient China,i130
839154,Chamorro,i130
839249,Finns,i130
839281,Hanty,i130
839300,Hungarians,i130
839304,"Ifaluk, Lamotrek, Satawal",i130
839360,Kawaiisu,i130
839369,"Ket, Yug",i130
839479,"Maori,Moriori",i130
839485,Marshal Islands,i130
839547,Nganasan,i130
839563,Northern Paiute,i130
839568,Northern Sel'kup,i130
839614,Panamint,i130
839653,"Rennel,Tikopia,Bellona,Futuna(Erronan)",i130
839729,Southern Sel'kup,i130
839730,Southern Solomons,i130
839737,"Sulu, Mapun",i130
839808,Truk district,i130
839883,"Western Shoshoni,Gosiute",i130
839920,"Yuma,Mohave,Maricopa",i130
839963,Ancient Greece,i131
839964,Ancient Italy,i131
840047,Bulgarians,i131
840132,Czech,i131
840153,Easter Island,i131
840227,"Ifaluk, Lamotrek, Satawal",i131
840346,Latvians,i131
840363,Lithuanians,i131
840378,Macedonians,i131
840470,Nganasan,i131
840610,Serbs,i131
840652,Southern Sel'kup,i131
840766,Ukrainians,i131
840855,Abkhaz,i132
841056,Daghur,i132
841109,Georgians,i132
841382,Nanai,i132
841683,Udihe,i132
841893,Bulgarians,i132a
842029,Gagauz,i132a
842201,"Lezgians,Kiurin; Archin",i132a
842251,Mari,i132a
842289,Mordvins,i132a
842816,Bulgarians,i132b
842952,Gagauz,i132b
843124,"Lezgians,Kiurin; Archin",i132b
843347,Romanians,i132b
843630,Admiralty islands,i133
843680,Athna,i133
843831,Dena'ina,i133
843895,Han,i133
844006,Kolchan,i133
844014,Koyukon,i133
844027,Kutchin,i133
844087,Manchu,i133
844155,Navajo,i133
844463,"Upper Tanana,Tanacross",i133
844478,"Walapai,Havasupai,Yavapai",i133
844524,Yellowknife,i133
844544,Zuni,i133
844553,Admiralty islands,i133a
844842,"Ifaluk, Lamotrek, Satawal",i133a
844857,Island Caribs,i133a
845131,"Ontong Java,Takuu,Nukumanu,Nukuria",i133a
845191,"Rennel,Tikopia,Bellona,Futuna(Erronan)",i133a
845346,Truk district,i133a
845405,Wapishana,i133a
845479,Aimara,i134
845517,Arnham Land,i134
845606,Central Australia,i134
845826,"Kechua: South Peru, Bolivia",i134
845841,Kimberley Plateau,i134
845896,Lima dep.,i134
845972,Mocovi,i134
846104,Queensland,i134
846124,SE Australia,i134
846186,Southern Australia,i134
846255,Toba,i134
846319,Vilela,i134
846338,Western Australia,i134
846407,"Akkad,Assyria,Babylon",i13a
846410,"Alabama,Koasati",i13a
846422,Ancient China,i13a
846424,Ancient Greece,i13a
846437,Arapaho,i13a
846439,Armenians,i13a
846440,Arnham Land,i13a
846444,Assiniboine,i13a
846453,Avesta; Pekhlevi texts,i13a
846457,Aztec,i13a
846460,Baikal Evenki,i13a
846464,"Bali, Lombok",i13a
846476,Batak; Gayo,i13a
846489,Blackfoot,i13a
846490,"Boa,Komo,Nyanga",i13a
846502,Bretagne,i13a
846503,"Bribri,Cabecar",i13a
846513,Buryat,i13a
846515,Byelorussians,i13a
846516,Caddo,i13a
846533,Central Yupiq,i13a
846542,"Chelan, Wenatchi",i13a
846545,Cherokee,i13a
846546,Cheyenne,i13a
846555,Chiricahua Apache,i13a
846558,Choco,i13a
846559,"Choktaw,Chichasaw",i13a
846564,Chorti,i13a
846580,Coos,i13a
846583,"Creek, Seminole",i13a
846587,Crow,i13a
846611,Dungan,i13a
846615,Eastern Cree,i13a
846625,Evenki of China,i13a
846630,Far East Evenki,i13a
846635,Five Nations Iroquois,i13a
846638,Fon,i13a
846640,"Fox,Sauk,Kikapoo",i13a
846654,Gros Ventre,i13a
846655,Guajiro,i13a
846665,Hanty,i13a
846679,Hopi,i13a
846686,"Huron, Wyandot",i13a
846694,"India, literary sources",i13a
846699,Iowa,i13a
846701,Iranxe,i13a
846706,Japan,i13a
846707,Jicaque,i13a
846718,"Kalispel,Coeur d'Alene",i13a
846719,Kalmyk,i13a
846751,Kekchi; Mopan,i13a
846765,Kiowa,i13a
846766,Kiowa-Apache,i13a
846768,Kirghiz,i13a
846776,Komi,i13a
846781,Korea,i13a
846798,Kwakiutl,i13a
846806,"Lassik,Catho,Mattole",i13a
846811,Lenape,i13a
846812,Lenca,i13a
846822,Lipan Apache,i13a
846823,"Lisu, Lolo,Yi,Achang",i13a
846836,Lushootseed,i13a
846862,Mansi,i13a
846864,Mapuche,i13a
846879,"Mehri,Jibbali,Harsusi",i13a
846881,Menomini,i13a
846887,"Miao,Yao (South China)",i13a
846888,Micmac,i13a
846903,Montagnais,i13a
846920,Nanai,i13a
846922,Naskapi,i13a
846923,Natchez,i13a
846924,Navajo,i13a
846939,Nogai,i13a
846948,Northern Peru: Costa,i13a
846951,Northern Saulteaux,i13a
846952,Northern Sel'kup,i13a
846964,Oaxaca Mixe,i13a
846969,Ojibwa (Western),i13a
846975,"Omaha, Ponka",i13a
846983,Oroch,i13a
846993,"Paiwan,Puyuma,Rukay",i13a
847001,Paresi,i13a
847003,"Pasco,Junin,Huancavelica dep.",i13a
847013,Plains Cree,i13a
847014,Plains Ojibwa,i13a
847017,Pomo,i13a
847019,Popoluca,i13a
847059,Santee,i13a
847064,Sarsi,i13a
847068,"Semang,Senoi",i13a
847078,Shawnee,i13a
